-0.245966f,-0.0074509f,-0.0153933f
-0.227611f,-0.00549045f,0.0206416f
-0.218923f,-0.0047495f,0.0339865f
-0.210633f,-0.00422874f,0.0433773f
-0.202405f,-0.00372488f,0.0520337f
-0.19442f,-0.00336024f,0.0584449f
-0.186455f,-0.0029934f,0.0643712f
-0.178637f,-0.00271197f,0.0695027f
-0.170807f,-0.00241005f,0.0741577f
-0.162986f,-0.00210006f,0.0792025f
-0.155216f,-0.00181352f,0.0838733f
-0.147497f,-0.00155297f,0.0882154f
-0.139787f,-0.00128631f,0.092529f
-0.132023f,-0.00096091f,0.0974589f
-0.124437f,-0.000769714f,0.100914f
-0.116813f,-0.000534837f,0.104741f
-0.109363f,-0.000445262f,0.106316f
-0.101734f,-0.000183689f,0.108392f
-0.0944698f,-0.000260779f,0.107817f
-0.0872737f,-0.000415091f,0.106568f
-0.0796782f,-0.000164068f,0.105646f
-0.0720798f,9.32819e-05f,0.111471f
-0.0652655f,-0.000497414f,0.105568f
-0.0569309f,0.000644912f,0.121473f
-0.0491665f,0.00118262f,0.130605f
-0.0414782f,0.00166938f,0.139346f
-0.0338747f,0.00208576f,0.146297f
-0.0263648f,0.0024081f,0.152157f
-0.0188708f,0.00273807f,0.157246f
-0.0114659f,0.00295989f,0.161679f
-0.00415487f,0.00304525f,0.163636f
0.00318211f,0.00318429f,0.165138f
0.0105334f,0.00336582f,0.166583f
0.0177287f,0.00324315f,0.165339f
0.0250502f,0.00338015f,0.165921f
0.0322684f,0.00328013f,0.165177f
0.0395313f,0.00327441f,0.16371f
0.0467977f,0.00327025f,0.162427f
0.0540524f,0.00321588f,0.16f
0.0612583f,0.00294554f,0.155015f
0.0685068f,0.00276644f,0.149766f
0.0757173f,0.00229361f,0.141331f
0.0829882f,0.00197762f,0.132952f
0.0902696f,0.00152902f,0.123894f
0.0975748f,0.000898725f,0.113903f
0.104946f,0.000702042f,0.10719f
0.112333f,-0.000351056f,0.0860692f
0.119745f,0.000101875f,0.0940421f
0.127146f,0.000278721f,0.0957369f
0.134543f,0.000393997f,0.0973696f
0.141962f,0.000324051f,0.0964204f
0.149395f,0.00022334f,0.0931533f
0.156869f,-1.30706e-05f,0.088301f
0.164363f,-0.000252656f,0.0825693f
0.171901f,-0.000568939f,0.0761396f
0.179458f,-0.000864607f,0.0688595f
0.187061f,-0.00121844f,0.0617826f
0.194691f,-0.00156688f,0.0547608f
0.202318f,-0.00184326f,0.0482419f
0.209984f,-0.00215368f,0.0413914f
0.217682f,-0.00247522f,0.0346936f
0.2254f,-0.00278551f,0.0272561f
0.233248f,-0.00327061f,0.0175357f
0.241171f,-0.00381221f,0.0060146f
0.249319f,-0.00462572f,-0.00994069f
0.257758f,-0.00576082f,-0.0284256f
-0.245903f,-0.0150853f,-0.014868f
-0.23655f,-0.0139837f,0.00345768f
-0.227572f,-0.0130707f,0.0209562f
-0.218838f,-0.0122748f,0.0341775f
-0.210518f,-0.0117161f,0.043886f
-0.202342f,-0.0112295f,0.0524078f
-0.194301f,-0.010814f,0.0591109f
-0.186347f,-0.0104417f,0.0654056f
-0.178487f,-0.0101209f,0.07061f
-0.170608f,-0.00977066f,0.0760415f
-0.162897f,-0.00953171f,0.0802398f
-0.155094f,-0.00920991f,0.0849999f
-0.147334f,-0.00890631f,0.08967f
-0.139589f,-0.00859952f,0.0945967f
-0.13187f,-0.0082997f,0.0988409f
-0.124324f,-0.00813515f,0.102034f
-0.116735f,-0.0079242f,0.105449f
-0.109282f,-0.00782922f,0.106989f
-0.101759f,-0.00766158f,0.108041f
-0.0944335f,-0.00768464f,0.107168f
-0.0872488f,-0.00785909f,0.105844f
-0.0794685f,-0.00740319f,0.107469f
-0.0721174f,-0.00739837f,0.109787f
-0.0644454f,-0.00701909f,0.117445f
-0.0566284f,-0.00643197f,0.127175f
-0.0489557f,-0.00597992f,0.134789f
-0.0413032f,-0.00551562f,0.142509f
-0.0337971f,-0.00521523f,0.147654f
-0.0262562f,-0.00483528f,0.153624f
-0.0188189f,-0.00457968f,0.15783f
-0.0114284f,-0.00437603f,0.161894f
-0.00406042f,-0.00419107f,0.164149f
0.00327357f,-0.00405028f,0.165836f
0.0105711f,-0.00396811f,0.166651f
0.0178262f,-0.00397109f,0.167016f
0.0251193f,-0.00389093f,0.166977f
0.0323505f,-0.003962f,0.166042f
0.0396267f,-0.00392713f,0.164657f
0.0468741f,-0.00398295f,0.163852f
0.0541353f,-0.00401293f,0.161205f
0.0613242f,-0.00435444f,0.155635f
0.0685356f,-0.00471571f,0.14961f
0.0758047f,-0.00491052f,0.14315f
0.0831058f,-0.00499394f,0.136275f
0.0903594f,-0.00560991f,0.128434f
0.0976607f,-0.00620658f,0.117237f
0.105006f,-0.00683068f,0.106395f
0.112398f,-0.00729202f,0.0981107f
0.119804f,-0.00715031f,0.0967362f
0.127211f,-0.00714316f,0.0955536f
0.134625f,-0.00717179f,0.0956784f
0.142033f,-0.00712629f,0.0957183f
0.149456f,-0.0071709f,0.093077f
0.15693f,-0.00742558f,0.0890141f
0.164439f,-0.00773498f,0.0831036f
0.171944f,-0.00794683f,0.0772253f
0.179505f,-0.00827433f,0.0703457f
0.18712f,-0.0086826f,0.0625545f
0.19474f,-0.00901935f,0.0560887f
0.202402f,-0.00939404f,0.0487234f
0.210065f,-0.00970813f,0.0415574f
0.217747f,-0.0100084f,0.0348876f
0.225492f,-0.0103818f,0.0269671f
0.233335f,-0.010874f,0.0176601f
0.241274f,-0.011461f,0.00566245f
0.249384f,-0.0122439f,-0.00976386f
0.257814f,-0.0134094f,-0.0292392f
-0.236505f,-0.0215925f,0.00378531f
-0.227411f,-0.020573f,0.0212775f
-0.218811f,-0.0198374f,0.034184f
-0.210457f,-0.0192374f,0.0443042f
-0.202223f,-0.0186953f,0.0528306f
-0.194168f,-0.0182554f,0.0600301f
-0.186242f,-0.0178905f,0.0662431f
-0.178323f,-0.0175139f,0.0719371f
-0.170473f,-0.0171731f,0.0771601f
-0.162672f,-0.0168548f,0.0819416f
-0.154885f,-0.0165318f,0.0869242f
-0.147223f,-0.0162978f,0.0910031f
-0.139455f,-0.0159611f,0.0959757f
-0.131767f,-0.0156769f,0.10007f
-0.124163f,-0.0154545f,0.103496f
-0.116615f,-0.0152719f,0.106371f
-0.109173f,-0.0151844f,0.107445f
-0.101689f,-0.0150505f,0.108381f
-0.0943424f,-0.0150534f,0.108237f
-0.0869898f,-0.0150526f,0.108388f
-0.0793515f,-0.0147334f,0.111432f
-0.0718505f,-0.0145522f,0.114831f
-0.0641235f,-0.0140836f,0.122241f
-0.0564671f,-0.0136673f,0.129432f
-0.048802f,-0.013205f,0.136576f
-0.0412295f,-0.0128311f,0.143054f
-0.0337222f,-0.0125187f,0.148185f
-0.0261741f,-0.0121145f,0.153907f
-0.0187748f,-0.0119113f,0.157582f
-0.0113336f,-0.0116164f,0.16175f
-0.00405363f,-0.0115838f,0.163042f
0.00332946f,-0.0113505f,0.165293f
0.0106187f,-0.0112853f,0.165736f
0.0178346f,-0.0113805f,0.165454f
0.0251811f,-0.0111792f,0.166575f
0.0324243f,-0.0112228f,0.164807f
0.0396432f,-0.0113532f,0.1636f
0.0469391f,-0.0112703f,0.162573f
0.0541845f,-0.0113604f,0.160138f
0.0613863f,-0.0116695f,0.155033f
0.0686225f,-0.011926f,0.150195f
0.0758918f,-0.0121061f,0.144599f
0.0831526f,-0.0124582f,0.138024f
0.0904366f,-0.0128448f,0.129986f
0.0977418f,-0.0133471f,0.121568f
0.105083f,-0.0138821f,0.112189f
0.112463f,-0.0142146f,0.104903f
0.119861f,-0.0143396f,0.100346f
0.127272f,-0.0144952f,0.0970424f
0.134695f,-0.0146317f,0.0955637f
0.142095f,-0.0145187f,0.0959514f
0.149533f,-0.0146605f,0.0929938f
0.156995f,-0.0148567f,0.0898248f
0.164482f,-0.0150885f,0.0843143f
0.172007f,-0.0153906f,0.0781151f
0.179549f,-0.0156715f,0.071706f
0.187171f,-0.0161205f,0.063746f
0.194781f,-0.0164502f,0.0572143f
0.20243f,-0.0168131f,0.0497416f
0.210115f,-0.0171937f,0.0424597f
0.217822f,-0.0175619f,0.0350003f
0.225553f,-0.0179199f,0.0271898f
0.233401f,-0.0184408f,0.017241f
0.24137f,-0.0191026f,0.00569934f
0.249496f,-0.0199373f,-0.0106761f
-0.236457f,-0.0291995f,0.00353916f
-0.245778f,-0.0303564f,-0.0152987f
-0.227395f,-0.0281683f,0.0211257f
-0.218708f,-0.0273498f,0.0344001f
-0.21038f,-0.0267489f,0.0445677f
-0.202101f,-0.0261555f,0.053652f
-0.194034f,-0.0256926f,0.0608308f
-0.186064f,-0.0252816f,0.0672142f
-0.178218f,-0.0249487f,0.0726905f
-0.170342f,-0.0245753f,0.0783158f
-0.162563f,-0.0242639f,0.083049f
-0.154764f,-0.0239206f,0.0883178f
-0.147054f,-0.0236372f,0.0924593f
-0.1393f,-0.0232995f,0.097319f
-0.131647f,-0.0230361f,0.101287f
-0.124061f,-0.0228231f,0.104489f
-0.116483f,-0.0226059f,0.107526f
-0.109077f,-0.0225505f,0.108328f
-0.101503f,-0.0223184f,0.11016f
-0.0941951f,-0.0223596f,0.110174f
-0.0866729f,-0.0221667f,0.112123f
-0.0791206f,-0.021927f,0.115483f
-0.0716036f,-0.0217137f,0.119304f
-0.0639333f,-0.0212927f,0.12545f
-0.0563617f,-0.0209678f,0.130897f
-0.0487371f,-0.0205441f,0.136896f
-0.0412231f,-0.0202427f,0.1419f
-0.033734f,-0.0199526f,0.1465f
-0.0262201f,-0.0195962f,0.151264f
-0.0188389f,-0.0194273f,0.154385f
-0.011421f,-0.0191776f,0.157702f
-0.00409741f,-0.0190796f,0.158996f
0.00320794f,-0.01901f,0.159277f
0.010492f,-0.0189819f,0.15952f
0.0177893f,-0.0189239f,0.159554f
0.0250839f,-0.0188692f,0.158778f
0.0323038f,-0.0190168f,0.157591f
0.039584f,-0.0190187f,0.157327f
0.0468831f,-0.018965f,0.156506f
0.0541628f,-0.0189806f,0.155041f
0.0614032f,-0.0191816f,0.151359f
0.0686583f,-0.0193879f,0.147323f
0.0759316f,-0.0195811f,0.142456f
0.0832066f,-0.0198774f,0.137145f
0.0904995f,-0.020216f,0.130683f
0.0978122f,-0.0206336f,0.123236f
0.105157f,-0.0209879f,0.11621f
0.112528f,-0.021373f,0.109089f
0.11992f,-0.0215693f,0.104002f
0.127333f,-0.0218364f,0.0999078f
0.134752f,-0.0219672f,0.0969512f
0.142159f,-0.0219283f,0.0964617f
0.149594f,-0.0220582f,0.0934439f
0.157057f,-0.0222672f,0.0902951f
0.164524f,-0.0224258f,0.0850807f
0.172046f,-0.0227414f,0.0796857f
0.179605f,-0.0231028f,0.0726666f
0.187212f,-0.0235271f,0.0650296f
0.194831f,-0.0239016f,0.0582931f
0.202496f,-0.0243192f,0.050683f
0.210176f,-0.0247046f,0.0427413f
0.217878f,-0.0250753f,0.0353478f
0.225663f,-0.0255565f,0.0267067f
0.233503f,-0.0260769f,0.0168419f
0.241447f,-0.0267128f,0.00490828f
0.249609f,-0.0276361f,-0.0120341f
-0.236494f,-0.036866f,0.00205752f
-0.227376f,-0.0357643f,0.0207746f
-0.218647f,-0.0348909f,0.0344475f
-0.210293f,-0.0342515f,0.0449497f
-0.202f,-0.0336299f,0.0541726f
-0.193973f,-0.0331825f,0.0611674f
-0.185988f,-0.0327473f,0.0678812f
-0.178128f,-0.0323931f,0.0734076f
-0.170214f,-0.0319773f,0.0793712f
-0.162458f,-0.0316742f,0.0840017f
-0.154585f,-0.0312554f,0.0896798f
-0.14691f,-0.030992f,0.0939245f
-0.139151f,-0.0306379f,0.0986147f
-0.131547f,-0.0304116f,0.102148f
-0.123931f,-0.0301622f,0.105642f
-0.116385f,-0.0299688f,0.108638f
-0.108909f,-0.0298384f,0.110216f
-0.101353f,-0.0296153f,0.112324f
-0.0939956f,-0.0296016f,0.112909f
-0.0864278f,-0.0293452f,0.116042f
-0.0788779f,-0.0290936f,0.119569f
-0.0713611f,-0.0288661f,0.123401f
-0.0637461f,-0.0284948f,0.128379f
-0.0562022f,-0.0281912f,0.133226f
-0.0486443f,-0.0278433f,0.137926f
-0.04116f,-0.0275755f,0.141902f
-0.0336827f,-0.0272955f,0.146093f
-0.0262304f,-0.0270307f,0.149651f
-0.0188713f,-0.0269029f,0.151642f
-0.0115126f,-0.0267649f,0.153204f
-0.00418438f,-0.0266737f,0.154069f
0.0030667f,-0.0267361f,0.153236f
0.0103866f,-0.0266587f,0.153442f
0.0176835f,-0.0266303f,0.152893f
0.0249278f,-0.0267407f,0.151459f
0.0322707f,-0.0265968f,0.152188f
0.0395471f,-0.0266397f,0.151247f
0.0468318f,-0.0266713f,0.150674f
0.0541475f,-0.0265983f,0.150252f
0.0614236f,-0.0266925f,0.148001f
0.0686878f,-0.0268926f,0.14504f
0.0759746f,-0.0270457f,0.141196f
0.0832665f,-0.0272548f,0.136667f
0.0905624f,-0.0275895f,0.131154f
0.0978839f,-0.027893f,0.125302f
0.105226f,-0.0282505f,0.118956f
0.112592f,-0.0284378f,0.113658f
0.11998f,-0.0287962f,0.107986f
0.127384f,-0.029033f,0.103136f
0.134805f,-0.0292642f,0.0992378f
0.142218f,-0.0293005f,0.0975365f
0.149654f,-0.029447f,0.0942195f
0.157116f,-0.0296675f,0.0910186f
0.1646f,-0.0299104f,0.0856408f
0.172103f,-0.0301598f,0.0802914f
0.179661f,-0.0305332f,0.0734676f
0.187265f,-0.0309657f,0.0660047f
0.194899f,-0.0313974f,0.0587581f
0.202551f,-0.0317992f,0.0510265f
0.210232f,-0.0322018f,0.0430733f
0.217944f,-0.0326092f,0.0352807f
0.225738f,-0.0331268f,0.0264715f
0.233604f,-0.0337142f,0.0161549f
0.241559f,-0.0343885f,0.00329909f
0.24976f,-0.0354069f,-0.0139879f
-0.236567f,-0.0445623f,0.00107613f
-0.227454f,-0.0434318f,0.0194963f
-0.218656f,-0.0424833f,0.0342932f
-0.210257f,-0.0417921f,0.0450681f
-0.20198f,-0.0411646f,0.0542033f
-0.193913f,-0.0406733f,0.0613996f
-0.185914f,-0.040214f,0.068265f
-0.178016f,-0.0398176f,0.0740547f
-0.170139f,-0.0394199f,0.0799969f
-0.162353f,-0.0390827f,0.0847364f
-0.154524f,-0.0386902f,0.0900761f
-0.146833f,-0.0384043f,0.0945814f
-0.139043f,-0.0380109f,0.099326f
-0.131437f,-0.0377747f,0.102853f
-0.123803f,-0.0374988f,0.1066f
-0.116214f,-0.0372538f,0.109796f
-0.108791f,-0.0371738f,0.111228f
-0.101222f,-0.036929f,0.114129f
-0.093775f,-0.0368095f,0.115786f
-0.0861836f,-0.0365111f,0.11961f
-0.0785834f,-0.0361818f,0.123769f
-0.0710785f,-0.0359522f,0.127527f
-0.0635253f,-0.0356415f,0.131845f
-0.0560139f,-0.0353657f,0.136167f
-0.0485064f,-0.035074f,0.140143f
-0.0410198f,-0.03479f,0.143839f
-0.033608f,-0.0346019f,0.146763f
-0.0261876f,-0.0343832f,0.149647f
-0.0188214f,-0.0342416f,0.151325f
-0.0114658f,-0.0341078f,0.152675f
-0.0041577f,-0.0340576f,0.153442f
0.00315364f,-0.0339984f,0.153419f
0.0104669f,-0.0339317f,0.153322f
0.017728f,-0.03399f,0.152862f
0.0250109f,-0.0340053f,0.152038f
0.0323239f,-0.0339411f,0.151748f
0.039592f,-0.034017f,0.150487f
0.0468815f,-0.0340408f,0.149568f
0.0541876f,-0.0340122f,0.148784f
0.0614809f,-0.0340448f,0.147444f
0.0687422f,-0.0342747f,0.144469f
0.0760353f,-0.0344043f,0.141739f
0.0833345f,-0.0345688f,0.137418f
0.0906391f,-0.0348114f,0.133237f
0.0979572f,-0.0351181f,0.127526f
0.105299f,-0.0353504f,0.122694f
0.112657f,-0.035703f,0.116565f
0.120036f,-0.0359241f,0.111956f
0.127438f,-0.0362713f,0.106393f
0.134856f,-0.0365243f,0.101723f
0.142277f,-0.0366611f,0.098673f
0.149711f,-0.0368141f,0.0951622f
0.157169f,-0.0370333f,0.0913832f
0.164638f,-0.0372253f,0.0865274f
0.172169f,-0.0376083f,0.0804027f
0.179713f,-0.0379453f,0.0740742f
0.18732f,-0.0384079f,0.0667547f
0.194954f,-0.0388587f,0.0589363f
0.2026f,-0.0392599f,0.0511919f
0.210298f,-0.0397217f,0.043012f
0.218039f,-0.0402095f,0.0352249f
0.225821f,-0.0407147f,0.026178f
0.233685f,-0.0413155f,0.0153734f
0.241694f,-0.0421127f,0.00134303f
0.249905f,-0.0431743f,-0.0165207f
-0.236882f,-0.0524395f,0.000970795f
-0.227533f,-0.0511064f,0.0175628f
-0.218676f,-0.0500877f,0.0334487f
-0.210212f,-0.0493276f,0.0448363f
-0.201987f,-0.0487225f,0.0538382f
-0.193834f,-0.0481487f,0.0617834f
-0.185797f,-0.047645f,0.0688601f
-0.177952f,-0.0472816f,0.0745584f
-0.170023f,-0.0468275f,0.080667f
-0.162315f,-0.0465492f,0.085222f
-0.154427f,-0.0460913f,0.0907466f
-0.146736f,-0.0457974f,0.0953189f
-0.138984f,-0.0454285f,0.0999845f
-0.13132f,-0.0451282f,0.103774f
-0.123679f,-0.0448354f,0.107325f
-0.116136f,-0.0446324f,0.110361f
-0.10864f,-0.0444691f,0.112931f
-0.101034f,-0.044172f,0.11635f
-0.0935865f,-0.0440443f,0.118552f
-0.0859658f,-0.0436961f,0.122842f
-0.0784005f,-0.0433952f,0.126593f
-0.0708513f,-0.0430944f,0.130925f
-0.0633139f,-0.0427881f,0.135184f
-0.0558139f,-0.0425125f,0.139335f
-0.0483509f,-0.0422711f,0.142946f
-0.0408773f,-0.0419934f,0.146503f
-0.0334658f,-0.0417949f,0.148929f
-0.0260403f,-0.0415548f,0.151502f
-0.0186812f,-0.0414148f,0.153363f
-0.0113222f,-0.041263f,0.155037f
-0.00402384f,-0.0412229f,0.155734f
0.00329111f,-0.0411455f,0.156586f
0.0106202f,-0.0410282f,0.156844f
0.0178631f,-0.04112f,0.155921f
0.0251535f,-0.0411007f,0.15569f
0.0324501f,-0.0410658f,0.154852f
0.039722f,-0.0411137f,0.153573f
0.046978f,-0.0412394f,0.151813f
0.0542807f,-0.0412103f,0.150758f
0.061551f,-0.0413383f,0.148638f
0.0688372f,-0.0414327f,0.146458f
0.0761162f,-0.0416286f,0.14311f
0.0834169f,-0.0417591f,0.139971f
0.0907161f,-0.0420217f,0.135439f
0.0980317f,-0.0423098f,0.130524f
0.105367f,-0.0425913f,0.125381f
0.112722f,-0.042855f,0.119999f
0.120098f,-0.0432201f,0.114368f
0.127492f,-0.0434961f,0.109131f
0.134906f,-0.0437674f,0.104123f
0.142334f,-0.0440124f,0.099836f
0.149776f,-0.0442365f,0.0954434f
0.157242f,-0.0445037f,0.0914111f
0.164727f,-0.0447706f,0.0864161f
0.172235f,-0.0450618f,0.0806437f
0.179802f,-0.0454908f,0.0742967f
0.187387f,-0.0458884f,0.0666767f
0.195022f,-0.0463568f,0.0588065f
0.202683f,-0.0468111f,0.0509687f
0.210368f,-0.0472533f,0.0424889f
0.218118f,-0.0477776f,0.0346965f
0.225923f,-0.0483478f,0.0248555f
0.233806f,-0.0490032f,0.0138316f
0.241845f,-0.0498755f,-0.00106489f
0.250117f,-0.051073f,-0.0166047f
-0.237247f,-0.0603713f,-0.00433332f
-0.227885f,-0.0589961f,0.013812f
-0.218761f,-0.0577463f,0.0315132f
-0.210265f,-0.0569413f,0.0438272f
-0.201885f,-0.056195f,0.0538723f
-0.193837f,-0.0556921f,0.06133f
-0.185758f,-0.0551397f,0.068698f
-0.17788f,-0.0547379f,0.0746726f
-0.169975f,-0.054293f,0.0806679f
-0.162212f,-0.0539566f,0.085474f
-0.154365f,-0.0535251f,0.0911963f
-0.146676f,-0.053225f,0.0953657f
-0.13891f,-0.0528324f,0.100219f
-0.131262f,-0.05254f,0.104002f
-0.123618f,-0.0522371f,0.107616f
-0.116076f,-0.0520291f,0.110864f
-0.108552f,-0.051831f,0.113888f
-0.100908f,-0.0514794f,0.118035f
-0.0934103f,-0.0512851f,0.121092f
-0.0857777f,-0.0509075f,0.125614f
-0.0782082f,-0.0505869f,0.129668f
-0.0706789f,-0.0502988f,0.133888f
-0.0631274f,-0.0499578f,0.138253f
-0.0556231f,-0.0496609f,0.142327f
-0.0481385f,-0.0493708f,0.146031f
-0.0407051f,-0.0491406f,0.149231f
-0.0332877f,-0.0489182f,0.15191f
-0.0259228f,-0.048771f,0.154341f
-0.0185278f,-0.0485543f,0.156701f
-0.0111506f,-0.0483521f,0.158818f
-0.00382989f,-0.0482503f,0.160165f
0.00349994f,-0.0481188f,0.161148f
0.0107762f,-0.0481052f,0.161539f
0.0180757f,-0.0480337f,0.161356f
0.0253473f,-0.0480361f,0.161139f
0.032639f,-0.0479825f,0.160608f
0.0398861f,-0.0480791f,0.15902f
0.0471446f,-0.0481619f,0.157401f
0.0544085f,-0.048251f,0.155229f
0.0616621f,-0.0484275f,0.152577f
0.0689328f,-0.0485766f,0.150074f
0.0762108f,-0.0487501f,0.146384f
0.083491f,-0.0490125f,0.142252f
0.0907957f,-0.049191f,0.138501f
0.0981072f,-0.049474f,0.133839f
0.105435f,-0.0498294f,0.128035f
0.112786f,-0.0501007f,0.122866f
0.120158f,-0.0504446f,0.116942f
0.12755f,-0.0507747f,0.111444f
0.134963f,-0.0510825f,0.105853f
0.142397f,-0.0514058f,0.100628f
0.149839f,-0.0516376f,0.0961236f
0.157313f,-0.0519644f,0.0913256f
0.164785f,-0.0521738f,0.0864059f
0.172311f,-0.0525519f,0.0803934f
0.179881f,-0.0530057f,0.0737135f
0.187478f,-0.0534501f,0.0660956f
0.195112f,-0.0539221f,0.0586572f
0.202771f,-0.0543816f,0.0504579f
0.210487f,-0.0549101f,0.0416927f
0.2182f,-0.0553544f,0.0338668f
0.22603f,-0.0559954f,0.0234522f
0.233962f,-0.0567683f,0.0110487f
0.242016f,-0.0576893f,-0.00426529f
-0.237756f,-0.0684331f,-0.0136759f
-0.228021f,-0.0667356f,0.0101069f
-0.219008f,-0.0655424f,0.0281641f
-0.210377f,-0.0646103f,0.0417811f
-0.201967f,-0.0638209f,0.0524898f
-0.193825f,-0.0632269f,0.0605461f
-0.185796f,-0.0627042f,0.067893f
-0.177822f,-0.0622066f,0.0741452f
-0.169984f,-0.0618123f,0.0799939f
-0.162153f,-0.0614044f,0.0852894f
-0.154308f,-0.0609631f,0.0908216f
-0.146636f,-0.0606731f,0.0952226f
-0.138879f,-0.0602793f,0.100039f
-0.13122f,-0.0599697f,0.103816f
-0.123558f,-0.0596398f,0.107801f
-0.116025f,-0.0594378f,0.111066f
-0.108433f,-0.0591547f,0.114531f
-0.1008f,-0.0588049f,0.119224f
-0.0932524f,-0.0585412f,0.12312f
-0.0856301f,-0.0581625f,0.127655f
-0.0780157f,-0.0577683f,0.13255f
-0.0705012f,-0.0574868f,0.136522f
-0.0629357f,-0.0571095f,0.141049f
-0.0554496f,-0.0568246f,0.145047f
-0.0479917f,-0.0565625f,0.148788f
-0.0405148f,-0.0562468f,0.152567f
-0.0331074f,-0.0560261f,0.15549f
-0.0257198f,-0.0558226f,0.158064f
-0.0183291f,-0.0555945f,0.16064f
-0.0109876f,-0.0554459f,0.162779f
-0.00362623f,-0.0552394f,0.164863f
0.00369774f,-0.0550983f,0.166372f
0.0109712f,-0.0550701f,0.166694f
0.0182673f,-0.0549812f,0.167091f
0.0255385f,-0.0549567f,0.166912f
0.032793f,-0.0549881f,0.166202f
0.0400452f,-0.0550418f,0.164691f
0.0473049f,-0.0550854f,0.163084f
0.0545452f,-0.0552357f,0.16055f
0.0617978f,-0.0553767f,0.157431f
0.069051f,-0.0555747f,0.154203f
0.0763065f,-0.0558509f,0.149905f
0.0835854f,-0.0560764f,0.145804f
0.0908772f,-0.0563255f,0.141338f
0.0981824f,-0.0566283f,0.136705f
0.105508f,-0.0568978f,0.131305f
0.112851f,-0.0573431f,0.124904f
0.120218f,-0.0576673f,0.119252f
0.127604f,-0.057977f,0.113351f
0.135021f,-0.0584099f,0.10743f
0.142457f,-0.0587717f,0.101751f
0.149904f,-0.0590589f,0.0965881f
0.157383f,-0.0594202f,0.0914567f
0.164872f,-0.0597205f,0.0860684f
0.172396f,-0.0600881f,0.0796775f
0.179951f,-0.0604856f,0.0731222f
0.187558f,-0.060979f,0.0653907f
0.195188f,-0.0614493f,0.0579081f
0.20288f,-0.0620149f,0.0495261f
0.210573f,-0.0624897f,0.0407623f
0.218338f,-0.0630709f,0.0318128f
0.226165f,-0.0637146f,0.0212999f
0.234183f,-0.0646868f,0.00769014f
0.242321f,-0.0657874f,-0.00903569f
-0.228544f,-0.0747965f,0.00450613f
-0.219216f,-0.0733206f,0.0242646f
-0.210587f,-0.0723698f,0.038235f
-0.202138f,-0.0715308f,0.0498576f
-0.193948f,-0.0708834f,0.058836f
-0.185836f,-0.0702757f,0.0667131f
-0.177905f,-0.069808f,0.0729906f
-0.169968f,-0.0693122f,0.0792182f
-0.162139f,-0.0688965f,0.0847f
-0.154331f,-0.0684826f,0.0900116f
-0.146584f,-0.0681101f,0.0946997f
-0.138879f,-0.0677619f,0.0994555f
-0.131228f,-0.0674552f,0.103114f
-0.12352f,-0.0670675f,0.107619f
-0.115933f,-0.0667975f,0.111517f
-0.10835f,-0.066518f,0.115607f
-0.100647f,-0.0660712f,0.120564f
-0.0931206f,-0.0658243f,0.124937f
-0.0854451f,-0.065361f,0.130097f
-0.0778701f,-0.0650053f,0.134638f
-0.070365f,-0.0647258f,0.138496f
-0.0627686f,-0.0642877f,0.143688f
-0.0552911f,-0.0640024f,0.147555f
-0.0477916f,-0.0636583f,0.151888f
-0.0403417f,-0.0633707f,0.155458f
-0.0329146f,-0.0630993f,0.158875f
-0.0255288f,-0.0628821f,0.161784f
-0.0180946f,-0.0625467f,0.165595f
-0.0108105f,-0.0624977f,0.166962f
-0.00345694f,-0.0622889f,0.168989f
0.00388322f,-0.0620894f,0.170594f
0.0111653f,-0.0620175f,0.171231f
0.0184463f,-0.0619433f,0.172002f
0.0256875f,-0.0619834f,0.17131f
0.0329545f,-0.0619519f,0.171062f
0.0401999f,-0.0620001f,0.169894f
0.04745f,-0.0620484f,0.168126f
0.0546704f,-0.0622537f,0.165304f
0.0619099f,-0.0624283f,0.162015f
0.069162f,-0.0625972f,0.15909f
0.0764042f,-0.0629232f,0.153876f
0.0836749f,-0.0631692f,0.14964f
0.090954f,-0.0635063f,0.144509f
0.0982529f,-0.0638582f,0.138936f
0.105574f,-0.0641968f,0.133352f
0.112915f,-0.0645902f,0.127517f
0.120279f,-0.06494f,0.121347f
0.127662f,-0.0652434f,0.115489f
0.135075f,-0.0656822f,0.109245f
0.142513f,-0.0661008f,0.102534f
0.14997f,-0.0664807f,0.0968616f
0.157455f,-0.0668929f,0.0913928f
0.164934f,-0.0671467f,0.085625f
0.172475f,-0.0676033f,0.0789677f
0.180039f,-0.0680426f,0.0717944f
0.187638f,-0.0685121f,0.0643809f
0.195287f,-0.069051f,0.0563863f
0.202985f,-0.0696421f,0.0477909f
0.210688f,-0.0701513f,0.0393173f
0.21846f,-0.0707589f,0.0292299f
0.226374f,-0.0716188f,0.0176206f
0.234325f,-0.0724505f,0.00356086f
0.242551f,-0.0737569f,-0.0167164f
-0.228813f,-0.0826727f,-0.000438115f
-0.219701f,-0.0813469f,0.0184108f
-0.210856f,-0.0801943f,0.0341193f
-0.202311f,-0.0792546f,0.0465473f
-0.19411f,-0.0785852f,0.0562753f
-0.185945f,-0.0779171f,0.0648449f
-0.177983f,-0.077412f,0.071405f
-0.170044f,-0.0769043f,0.0778415f
-0.162172f,-0.0764395f,0.0833896f
-0.154342f,-0.0759945f,0.0888836f
